,name,ModelNumber,ecc_Compatability,wattage
2647,ASRock B550M Pro4,1216.0,False,65.0
2648,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2649,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2650,Asus PRIME A320M-K,1216.0,False,65.0
2651,Gigabyte B365M DS3H,1216.0,False,65.0
2652,Asus PRIME B460M-A,1216.0,False,65.0
2653,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2654,Gigabyte Z490 VISION G,1216.0,False,65.0
2655,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2656,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2657,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2658,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2659,ASRock B450M-HDV R4.0,1216.0,False,65.0
2660,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2661,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2662,ASRock B560M Pro4,1216.0,False,65.0
2663,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2664,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2665,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2666,Asus PRIME Z490-P,1216.0,False,65.0
2667,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2668,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2669,ASRock B560M-HDV,1216.0,False,65.0
2670,Asus PRIME B560-PLUS,1216.0,False,65.0
2671,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2672,Gigabyte B550 VISION D-P,1216.0,False,65.0
2673,MSI A320M-A PRO,1216.0,False,65.0
2674,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2675,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2676,MSI MEG X570 UNIFY,1216.0,False,65.0
2677,ASRock B450 Pro4,1216.0,False,65.0
2678,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2679,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2680,Gigabyte B450 AORUS M,1216.0,False,65.0
2681,ASRock B450M Steel Legend,1216.0,False,65.0
2682,Gigabyte B560M DS3H,1216.0,False,65.0
2683,ASRock A320M-HDV R4.0,1216.0,False,65.0
2684,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2685,MSI B450-A PRO MAX,1216.0,False,65.0
2686,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2687,ASRock B550M-ITX/ac,1216.0,False,65.0
2688,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2689,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2690,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2691,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2692,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2693,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2694,NZXT N7 B550,1216.0,False,65.0
2695,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2696,MSI Z590-A PRO,1216.0,False,65.0
2697,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2698,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2699,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2700,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2701,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2702,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2703,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2704,ASRock B450M Pro4,1216.0,False,65.0
2705,MSI Z490-A PRO,1216.0,False,65.0
2706,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2707,MSI B550-A PRO,1216.0,False,65.0
2708,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2709,Gigabyte B450M DS3H V2,1216.0,False,65.0
2710,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2711,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2712,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2713,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2714,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2715,Gigabyte B460M DS3H,1216.0,False,65.0
2716,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2717,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2718,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2719,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2720,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2721,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2722,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2723,Asus PRIME B560M-A,1216.0,False,65.0
2724,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2725,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2726,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2727,ASRock B450 Steel Legend,1216.0,False,65.0
2728,Asus PRIME Z390-A,1216.0,False,65.0
2729,Asus PRIME Z490-A,1216.0,False,65.0
2730,Asus PRIME B460-PLUS,1216.0,False,65.0
2731,Gigabyte B550M DS3H,1216.0,False,65.0
2732,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2733,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2734,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2735,Asus PRIME X570-PRO,1216.0,False,65.0
2736,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2737,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2738,MSI Z390-A PRO,1216.0,False,65.0
2739,Asus PRIME H410M-E,1216.0,False,65.0
2740,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2741,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2742,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2743,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2744,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2745,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2746,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2747,ASRock B550M Pro4,1216.0,False,65.0
2748,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2749,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2750,Asus PRIME A320M-K,1216.0,False,65.0
2751,Gigabyte B365M DS3H,1216.0,False,65.0
2752,Asus PRIME B460M-A,1216.0,False,65.0
2753,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2754,Gigabyte Z490 VISION G,1216.0,False,65.0
2755,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2756,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2757,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2758,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2759,ASRock B450M-HDV R4.0,1216.0,False,65.0
2760,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2761,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2762,ASRock B560M Pro4,1216.0,False,65.0
2763,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2764,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2765,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2766,Asus PRIME Z490-P,1216.0,False,65.0
2767,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2768,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2769,ASRock B560M-HDV,1216.0,False,65.0
2770,Asus PRIME B560-PLUS,1216.0,False,65.0
2771,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2772,Gigabyte B550 VISION D-P,1216.0,False,65.0
2773,MSI A320M-A PRO,1216.0,False,65.0
2774,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2775,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2776,MSI MEG X570 UNIFY,1216.0,False,65.0
2777,ASRock B450 Pro4,1216.0,False,65.0
2778,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2779,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2780,Gigabyte B450 AORUS M,1216.0,False,65.0
2781,ASRock B450M Steel Legend,1216.0,False,65.0
2782,Gigabyte B560M DS3H,1216.0,False,65.0
2783,ASRock A320M-HDV R4.0,1216.0,False,65.0
2784,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2785,MSI B450-A PRO MAX,1216.0,False,65.0
2786,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2787,ASRock B550M-ITX/ac,1216.0,False,65.0
2788,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2789,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2790,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2791,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2792,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2793,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2794,NZXT N7 B550,1216.0,False,65.0
2795,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2796,MSI Z590-A PRO,1216.0,False,65.0
2797,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2798,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2799,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2800,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2801,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2802,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2803,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2804,ASRock B450M Pro4,1216.0,False,65.0
2805,MSI Z490-A PRO,1216.0,False,65.0
2806,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2807,MSI B550-A PRO,1216.0,False,65.0
2808,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2809,Gigabyte B450M DS3H V2,1216.0,False,65.0
2810,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2811,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2812,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2813,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2814,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2815,Gigabyte B460M DS3H,1216.0,False,65.0
2816,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2817,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2818,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2819,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2820,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2821,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2822,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2823,Asus PRIME B560M-A,1216.0,False,65.0
2824,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2825,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2826,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2827,ASRock B450 Steel Legend,1216.0,False,65.0
2828,Asus PRIME Z390-A,1216.0,False,65.0
2829,Asus PRIME Z490-A,1216.0,False,65.0
2830,Asus PRIME B460-PLUS,1216.0,False,65.0
2831,Gigabyte B550M DS3H,1216.0,False,65.0
2832,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2833,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2834,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2835,Asus PRIME X570-PRO,1216.0,False,65.0
2836,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2837,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2838,MSI Z390-A PRO,1216.0,False,65.0
2839,Asus PRIME H410M-E,1216.0,False,65.0
2840,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2841,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2842,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2843,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2844,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2845,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2846,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2847,ASRock B550M Pro4,1216.0,False,65.0
2848,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2849,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2850,Asus PRIME A320M-K,1216.0,False,65.0
2851,Gigabyte B365M DS3H,1216.0,False,65.0
2852,Asus PRIME B460M-A,1216.0,False,65.0
2853,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2854,Gigabyte Z490 VISION G,1216.0,False,65.0
2855,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2856,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2857,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2858,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2859,ASRock B450M-HDV R4.0,1216.0,False,65.0
2860,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2861,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2862,ASRock B560M Pro4,1216.0,False,65.0
2863,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2864,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2865,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2866,Asus PRIME Z490-P,1216.0,False,65.0
2867,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2868,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2869,ASRock B560M-HDV,1216.0,False,65.0
2870,Asus PRIME B560-PLUS,1216.0,False,65.0
2871,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2872,Gigabyte B550 VISION D-P,1216.0,False,65.0
2873,MSI A320M-A PRO,1216.0,False,65.0
2874,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2875,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2876,MSI MEG X570 UNIFY,1216.0,False,65.0
2877,ASRock B450 Pro4,1216.0,False,65.0
2878,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2879,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2880,Gigabyte B450 AORUS M,1216.0,False,65.0
2881,ASRock B450M Steel Legend,1216.0,False,65.0
2882,Gigabyte B560M DS3H,1216.0,False,65.0
2883,ASRock A320M-HDV R4.0,1216.0,False,65.0
2884,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2885,MSI B450-A PRO MAX,1216.0,False,65.0
2886,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2887,ASRock B550M-ITX/ac,1216.0,False,65.0
2888,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2889,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2890,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2891,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2892,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2893,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2894,NZXT N7 B550,1216.0,False,65.0
2895,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2896,MSI Z590-A PRO,1216.0,False,65.0
2897,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2898,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2899,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
2900,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
2901,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
2902,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
2903,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
2904,ASRock B450M Pro4,1216.0,False,65.0
2905,MSI Z490-A PRO,1216.0,False,65.0
2906,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
2907,MSI B550-A PRO,1216.0,False,65.0
2908,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
2909,Gigabyte B450M DS3H V2,1216.0,False,65.0
2910,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
2911,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
2912,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
2913,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
2914,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
2915,Gigabyte B460M DS3H,1216.0,False,65.0
2916,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
2917,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
2918,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
2919,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
2920,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
2921,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
2922,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
2923,Asus PRIME B560M-A,1216.0,False,65.0
2924,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
2925,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
2926,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
2927,ASRock B450 Steel Legend,1216.0,False,65.0
2928,Asus PRIME Z390-A,1216.0,False,65.0
2929,Asus PRIME Z490-A,1216.0,False,65.0
2930,Asus PRIME B460-PLUS,1216.0,False,65.0
2931,Gigabyte B550M DS3H,1216.0,False,65.0
2932,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
2933,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
2934,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
2935,Asus PRIME X570-PRO,1216.0,False,65.0
2936,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
2937,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
2938,MSI Z390-A PRO,1216.0,False,65.0
2939,Asus PRIME H410M-E,1216.0,False,65.0
2940,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
2941,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
2942,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
2943,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
2944,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
2945,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
2946,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
2947,ASRock B550M Pro4,1216.0,False,65.0
2948,MSI B450M PRO-VDH MAX,1216.0,False,65.0
2949,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
2950,Asus PRIME A320M-K,1216.0,False,65.0
2951,Gigabyte B365M DS3H,1216.0,False,65.0
2952,Asus PRIME B460M-A,1216.0,False,65.0
2953,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
2954,Gigabyte Z490 VISION G,1216.0,False,65.0
2955,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
2956,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
2957,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
2958,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
2959,ASRock B450M-HDV R4.0,1216.0,False,65.0
2960,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
2961,MSI B450 Gaming Plus MAX,1216.0,False,65.0
2962,ASRock B560M Pro4,1216.0,False,65.0
2963,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
2964,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
2965,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
2966,Asus PRIME Z490-P,1216.0,False,65.0
2967,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
2968,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
2969,ASRock B560M-HDV,1216.0,False,65.0
2970,Asus PRIME B560-PLUS,1216.0,False,65.0
2971,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
2972,Gigabyte B550 VISION D-P,1216.0,False,65.0
2973,MSI A320M-A PRO,1216.0,False,65.0
2974,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
2975,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
2976,MSI MEG X570 UNIFY,1216.0,False,65.0
2977,ASRock B450 Pro4,1216.0,False,65.0
2978,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
2979,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
2980,Gigabyte B450 AORUS M,1216.0,False,65.0
2981,ASRock B450M Steel Legend,1216.0,False,65.0
2982,Gigabyte B560M DS3H,1216.0,False,65.0
2983,ASRock A320M-HDV R4.0,1216.0,False,65.0
2984,Gigabyte X570 AORUS XTREME,1216.0,False,65.0
2985,MSI B450-A PRO MAX,1216.0,False,65.0
2986,MSI B450 GAMING PRO CARBON MAX WIFI,1216.0,False,65.0
2987,ASRock B550M-ITX/ac,1216.0,False,65.0
2988,Asus ROG STRIX Z590-A GAMING WIFI,1216.0,False,65.0
2989,Asus ROG STRIX B560-A GAMING WIFI,1216.0,False,65.0
2990,Asus TUF GAMING B450M-PLUS II,1216.0,False,65.0
2991,MSI B560M PRO-VDH WIFI,1216.0,False,65.0
2992,Asus ROG Crosshair VIII Hero,1216.0,False,65.0
2993,MSI MPG B550 GAMING CARBON WIFI,1216.0,False,65.0
2994,NZXT N7 B550,1216.0,False,65.0
2995,Asus ROG Strix X570-F Gaming,1216.0,False,65.0
2996,MSI Z590-A PRO,1216.0,False,65.0
2997,MSI B450 TOMAHAWK MAX II,1216.0,False,65.0
2998,Asus PRIME B550M-A (WI-FI),1216.0,False,65.0
2999,MSI X470 GAMING PLUS MAX,1216.0,False,65.0
3000,Asus TUF GAMING X570-PLUS (WI-FI),1216.0,False,65.0
3001,MSI B450 TOMAHAWK MAX,1216.0,False,65.0
3002,Asus ROG STRIX B550-F GAMING (WI-FI),1216.0,False,65.0
3003,MSI MAG B550 TOMAHAWK,1216.0,False,65.0
3004,ASRock B450M Pro4,1216.0,False,65.0
3005,MSI Z490-A PRO,1216.0,False,65.0
3006,Asus ROG STRIX B550-A GAMING,1216.0,False,65.0
3007,MSI B550-A PRO,1216.0,False,65.0
3008,Asus ROG Strix X570-E Gaming,1216.0,False,65.0
3009,Gigabyte B450M DS3H V2,1216.0,False,65.0
3010,MSI MPG Z490 GAMING PLUS,1216.0,False,65.0
3011,Asus ROG STRIX B450-F GAMING,1216.0,False,65.0
3012,MSI B550M PRO-VDH WIFI,1216.0,False,65.0
3013,MSI MAG X570 TOMAHAWK WIFI,1216.0,False,65.0
3014,Asus ROG Crosshair VIII Dark Hero,1216.0,False,65.0
3015,Gigabyte B460M DS3H,1216.0,False,65.0
3016,MSI MPG Z490 GAMING EDGE WIFI,1216.0,False,65.0
3017,Gigabyte B450 I AORUS PRO WIFI,1216.0,False,65.0
3018,MSI MPG B550 GAMING EDGE WIFI,1216.0,False,65.0
3019,Asus ROG STRIX Z490-E GAMING,1216.0,False,65.0
3020,Asus ROG STRIX B550-F GAMING,1216.0,False,65.0
3021,Asus ROG STRIX Z590-E GAMING WIFI,1216.0,False,65.0
3022,Asus ROG Strix X570-I Gaming,1216.0,False,65.0
3023,Asus PRIME B560M-A,1216.0,False,65.0
3024,Asus ROG ZENITH II EXTREME ALPHA,1216.0,False,65.0
3025,MSI MPG B550 GAMING PLUS,1216.0,False,65.0
3026,Gigabyte X570 AORUS ELITE WIFI,1216.0,False,65.0
3027,ASRock B450 Steel Legend,1216.0,False,65.0
3028,Asus PRIME Z390-A,1216.0,False,65.0
3029,Asus PRIME Z490-A,1216.0,False,65.0
3030,Asus PRIME B460-PLUS,1216.0,False,65.0
3031,Gigabyte B550M DS3H,1216.0,False,65.0
3032,Gigabyte B450 AORUS ELITE V2,1216.0,False,65.0
3033,Gigabyte B550I AORUS PRO AX,1216.0,False,65.0
3034,Asus ROG STRIX B450-F GAMING II,1216.0,False,65.0
3035,Asus PRIME X570-PRO,1216.0,False,65.0
3036,Gigabyte X570 AORUS MASTER,1216.0,False,65.0
3037,Asus ROG Crosshair VIII Hero (WI-FI),1216.0,False,65.0
3038,MSI Z390-A PRO,1216.0,False,65.0
3039,Asus PRIME H410M-E,1216.0,False,65.0
3040,Gigabyte B450 AORUS PRO WIFI (rev. 1.0),1216.0,False,65.0
3041,MSI B450M BAZOOKA MAX WIFI,1216.0,False,65.0
3042,Asus ROG MAXIMUS XIII HERO,1216.0,False,65.0
3043,Asus TUF Gaming Z590-PLUS WIFI,1216.0,False,65.0
3044,Asus TUF GAMING B560M-PLUS WIFI,1216.0,False,65.0
3045,Asus TUF GAMING X570-PRO (WI-FI),1216.0,False,65.0
3046,Asus ROG STRIX B550-I GAMING,1216.0,False,65.0
3047,ASRock B550M Pro4,1216.0,False,65.0
3048,MSI B450M PRO-VDH MAX,1216.0,False,65.0
3049,MSI MAG B550M MORTAR WIFI,1216.0,False,65.0
3050,Asus PRIME A320M-K,1216.0,False,65.0
3051,Gigabyte B365M DS3H,1216.0,False,65.0
3052,Asus PRIME B460M-A,1216.0,False,65.0
3053,Gigabyte X570 I AORUS PRO WIFI,1216.0,False,65.0
3054,Gigabyte Z490 VISION G,1216.0,False,65.0
3055,MSI MPG X570 GAMING EDGE WIFI,1216.0,False,65.0
3056,Gigabyte B550 AORUS ELITE AX V2,1216.0,False,65.0
3057,Asus ROG STRIX B550-E GAMING,1216.0,False,65.0
3058,MSI B460M PRO-VDH WIFI,1216.0,False,65.0
3059,ASRock B450M-HDV R4.0,1216.0,False,65.0
3060,Asus TUF GAMING B550-PLUS (WI-FI),1216.0,False,65.0
3061,MSI B450 Gaming Plus MAX,1216.0,False,65.0
3062,ASRock B560M Pro4,1216.0,False,65.0
3063,Asus TUF GAMING B550-PLUS,1216.0,False,65.0
3064,Asus ROG Crosshair VIII Formula,1216.0,False,65.0
3065,ASRock B550 Phantom Gaming 4,1216.0,False,65.0
3066,Asus PRIME Z490-P,1216.0,False,65.0
3067,MSI MPG X570 GAMING PRO CARBON WIFI,1216.0,False,65.0
3068,Asus TUF GAMING B550M-PLUS (WI-FI),1216.0,False,65.0
3069,ASRock B560M-HDV,1216.0,False,65.0
3070,Asus PRIME B560-PLUS,1216.0,False,65.0
3071,Gigabyte X570 AORUS ELITE,1216.0,False,65.0
3072,Gigabyte B550 VISION D-P,1216.0,False,65.0
3073,MSI A320M-A PRO,1216.0,False,65.0
3074,MSI MPG X570 GAMING PLUS,1216.0,False,65.0
3075,Gigabyte Z390 AORUS PRO WIFI,1216.0,False,65.0
3076,MSI MEG X570 UNIFY,1216.0,False,65.0
3077,ASRock B450 Pro4,1216.0,False,65.0
3078,Gigabyte TRX40 AORUS XTREME,1216.0,False,65.0
3079,Gigabyte B550 AORUS PRO AC,1216.0,False,65.0
3080,Gigabyte B450 AORUS M,1216.0,False,65.0
3081,ASRock B450M Steel Legend,1216.0,False,65.0
3082,Gigabyte B560M DS3H,1216.0,False,65.0
3083,ASRock A320M-HDV R4.0,1216.0,False,65.0
